category,rating,reviews,size,installs,type,price,content_for,last_updated,year
family,4.4,1309728,,50000000,Free,0.0,Everyone,2018-07-11,2018
family,,20,31.0,1000,Free,0.0,Everyone,2018-04-19,2018
game,4.2,3946,42.0,100000,Free,0.0,Teen,2017-03-30,2017
game,4.2,17453,99.0,1000000,Free,0.0,Mature 17+,2018-06-01,2018
books_and_reference,4.7,14773,6.4,500000,Free,0.0,Everyone,2017-10-09,2017
family,4.3,2282,22.0,500000,Free,0.0,Everyone,2018-02-20,2018
social,4.8,8369,63.0,50000,Free,0.0,Teen,2018-07-13,2018
lifestyle,4.2,1506,11.0,100000,Free,0.0,Everyone,2018-08-07,2018
game,4.0,30008,99.0,1000000,Free,0.0,Mature 17+,2017-03-30,2017
family,4.2,11002,21.0,1000000,Free,0.0,Everyone,2017-05-11,2017
family,4.1,47576,14.0,1000000,Free,0.0,Everyone 10+,2017-03-01,2017
family,4.6,2533,46.0,100000,Free,0.0,Everyone,2018-02-27,2018
productivity,4.6,1880,18.0,50000,Paid,1.49,Everyone,2018-07-01,2018
family,3.8,7379,61.0,1000000,Free,0.0,Everyone,2017-03-28,2017
game,4.5,185382,99.0,10000000,Free,0.0,Everyone,2018-07-30,2018
family,4.4,115,31.0,10000,Free,0.0,Everyone,2018-07-13,2018
family,4.1,148405,26.0,10000000,Free,0.0,Everyone,2018-03-05,2018
family,4.0,20977,26.0,1000000,Free,0.0,Everyone,2018-06-18,2018
family,3.9,1619,7.0,100000,Free,0.0,Everyone,2017-10-07,2017
tools,3.5,78,3.3,10000,Free,0.0,Everyone,2013-10-11,2013
personalization,5.0,4,3.9,100,Free,0.0,Everyone,2018-04-24,2018
lifestyle,4.6,10,8.7,1000,Free,0.0,Everyone,2018-07-18,2018
family,,13,62.0,100,Free,0.0,Everyone,2018-04-06,2018
medical,3.6,18,3.5,1000,Free,0.0,Everyone,2018-05-12,2018
game,4.2,601,6.4,100000,Free,0.0,Everyone,2015-04-03,2015
finance,,0,,50,Free,0.0,Everyone,2017-10-12,2017
business,,1,921.0,100,Free,0.0,Everyone,2016-03-11,2016
game,3.8,13388,7.1,500000,Free,0.0,Everyone,2015-08-24,2015
family,,1,874.0,100,Free,0.0,Everyone,2015-05-27,2015
tools,3.4,43,2.3,5000,Free,0.0,Everyone,2017-10-10,2017
sports,3.8,35746,55.0,5000000,Free,0.0,Everyone,2017-12-15,2017
family,4.2,128,41.0,10000,Free,0.0,Everyone 10+,2018-06-12,2018
family,4.2,137167,52.0,1000000,Free,0.0,Everyone,2017-01-17,2017
family,3.7,7203,32.0,1000000,Free,0.0,Everyone,2016-01-11,2016
family,4.0,267636,13.0,10000000,Free,0.0,Teen,2014-03-03,2014
game,4.4,1294,44.0,50000,Free,0.0,Mature 17+,2018-03-08,2018
business,4.5,234,3.4,10000,Free,0.0,Everyone,2018-04-16,2018
game,3.7,16073,94.0,500000,Free,0.0,Mature 17+,2017-11-14,2017
family,4.2,64815,23.0,5000000,Free,0.0,Teen,2018-06-01,2018
family,3.9,5075,48.0,500000,Free,0.0,Everyone,2017-04-04,2017
photography,4.0,125616,,10000000,Free,0.0,Everyone,2017-03-10,2017
game,3.7,63986,26.0,1000000,Free,0.0,Teen,2017-10-10,2017
family,4.2,3593,19.0,500000,Free,0.0,Everyone,2018-03-07,2018
game,4.0,32522,44.0,1000000,Free,0.0,Everyone,2016-01-25,2016
family,3.9,1036,33.0,100000,Free,0.0,Everyone,2018-07-06,2018
family,4.1,27130,35.0,5000000,Free,0.0,Everyone,2017-12-08,2017
game,4.3,157264,65.0,10000000,Free,0.0,Everyone,2016-12-30,2016
family,4.5,157322,9.2,5000000,Free,0.0,Teen,2018-01-05,2018
game,4.5,76627,23.0,5000000,Free,0.0,Everyone,2018-07-03,2018
game,3.3,5290,48.0,500000,Free,0.0,Everyone,2014-12-18,2014
game,4.4,1094,37.0,500000,Free,0.0,Teen,2018-07-09,2018
game,4.2,326689,20.0,10000000,Free,0.0,Teen,2018-05-30,2018
business,4.2,6969,4.8,100000,Free,0.0,Everyone,2018-06-29,2018
family,4.1,138050,5.7,10000000,Free,0.0,Everyone,2018-04-19,2018
family,4.1,2248,29.0,100000,Free,0.0,Teen,2017-04-28,2017
game,4.4,661,42.0,100000,Free,0.0,Everyone,2018-04-20,2018
family,4.1,105766,48.0,10000000,Free,0.0,Teen,2018-05-24,2018
family,3.9,80313,3.7,10000000,Free,0.0,Everyone,2017-11-22,2017
family,3.9,70,61.0,10000,Free,0.0,Teen,2018-05-30,2018
family,4.4,11442,66.0,1000000,Free,0.0,Everyone,2016-06-30,2016
finance,3.8,4231,82.0,100000,Free,0.0,Everyone,2018-07-19,2018
family,3.0,42515,1.6,5000000,Free,0.0,Everyone,2018-05-23,2018
tools,3.4,59,1.8,10000,Free,0.0,Everyone,2017-10-19,2017
news_and_magazines,4.3,20620,,1000000,Free,0.0,Everyone,2018-07-17,2018
health_and_fitness,,2,85.0,50,Paid,9.99,Everyone,2017-12-01,2017
family,,2,981.0,100,Free,0.0,Everyone,2017-08-17,2017
business,5.0,4,12.0,100,Free,0.0,Everyone,2017-11-06,2017
communication,,2,4.5,10,Free,0.0,Teen,2018-07-16,2018
family,4.1,211,14.0,10000,Free,0.0,Everyone,2016-11-21,2016
family,,0,15.0,100,Free,0.0,Everyone,2018-04-26,2018
finance,2.4,9,3.8,1000,Free,0.0,Everyone,2018-01-21,2018
tools,3.9,146,784.0,10000,Free,0.0,Everyone,2017-04-10,2017
business,,0,,5,Free,0.0,Everyone,2018-08-02,2018
productivity,,0,7.7,10,Free,0.0,Everyone,2018-07-19,2018
family,,0,13.0,10,Free,0.0,Everyone,2017-11-23,2017
tools,4.0,8,1.5,100,Free,0.0,Everyone,2016-05-23,2016
tools,,0,13.0,50,Free,0.0,Everyone,2017-11-06,2017
game,3.0,49,7.1,5000,Free,0.0,Everyone,2017-10-31,2017
family,,20,3.2,10000,Free,0.0,Everyone,2017-12-12,2017
sports,4.4,4600,21.0,500000,Free,0.0,Everyone,2018-01-14,2018
game,3.4,9051,23.0,1000000,Free,0.0,Everyone,2017-02-04,2017
family,2.9,72,27.0,5000,Free,0.0,Mature 17+,2018-06-09,2018
tools,5.0,2,19.0,10,Free,0.0,Everyone,2015-10-12,2015
family,4.5,14692,45.0,1000000,Free,0.0,Everyone,2018-07-19,2018
family,3.7,40678,15.0,1000000,Free,0.0,Everyone,2017-05-22,2017
family,3.0,59096,,5000000,Free,0.0,Everyone,2017-09-14,2017
family,,0,13.0,10,Free,0.0,Everyone,2017-11-23,2017
game,4.0,127810,33.0,10000000,Free,0.0,Mature 17+,2018-08-01,2018
family,3.2,85,2.1,10000,Free,0.0,Everyone,2016-04-22,2016
family,3.6,209,16.0,50000,Free,0.0,Everyone,2016-10-19,2016
family,3.2,111,3.3,5000,Free,0.0,Everyone,2016-03-18,2016
sports,3.7,27179,20.0,1000000,Free,0.0,Everyone,2018-07-30,2018
family,4.7,15,5.2,1000,Free,0.0,Everyone,2016-09-09,2016
family,4.4,351607,8.7,5000000,Free,0.0,Everyone 10+,2016-06-29,2016
family,3.9,81543,,10000000,Free,0.0,Everyone,2018-07-19,2018
family,4.4,87045,99.0,10000000,Free,0.0,Everyone,2018-06-05,2018
family,4.3,31970,77.0,1000000,Free,0.0,Everyone,2017-06-07,2017
news_and_magazines,4.9,34,3.8,1000,Free,0.0,Everyone,2017-01-15,2017
family,2.6,366,6.0,50000,Free,0.0,Everyone,2018-01-05,2018
news_and_magazines,5.0,10,5.0,100,Free,0.0,Everyone,2018-07-14,2018
family,4.1,13731,55.0,1000000,Free,0.0,Everyone,2018-06-22,2018
news_and_magazines,4.0,4,5.3,100,Free,0.0,Everyone,2018-07-25,2018
game,4.1,104583,37.0,1000000,Free,0.0,Everyone,2016-08-18,2016
news_and_magazines,,10,2.3,500,Free,0.0,Everyone,2015-10-27,2015
sports,3.3,3,12.0,1000,Free,0.0,Everyone,2018-02-23,2018
family,4.2,58553,50.0,1000000,Free,0.0,Everyone,2016-12-25,2016
news_and_magazines,4.0,33,280.0,1000,Free,0.0,Everyone,2014-09-30,2014
family,4.3,6669,31.0,1000000,Free,0.0,Everyone,2018-03-01,2018
family,,1,19.0,1,Free,0.0,Everyone,2018-07-19,2018
family,4.4,764967,69.0,10000000,Free,0.0,Everyone,2018-07-05,2018
communication,5.0,1,25.0,10,Free,0.0,Teen,2017-10-18,2017
game,4.3,5339,38.0,1000000,Free,0.0,Teen,2017-12-05,2017
game,4.4,6735,26.0,1000000,Free,0.0,Mature 17+,2017-05-10,2017
tools,,10,13.0,50,Free,0.0,Everyone,2018-07-30,2018
lifestyle,,9,6.8,100,Free,0.0,Teen,2016-11-22,2016
business,,2,4.1,5,Free,0.0,Everyone,2018-08-02,2018
game,3.9,23104,48.0,1000000,Free,0.0,Everyone,2015-08-05,2015
photography,4.3,13258,,1000000,Free,0.0,Everyone,2018-06-20,2018
family,4.0,48731,68.0,5000000,Free,0.0,Everyone,2018-04-19,2018
game,3.8,8482,45.0,1000000,Free,0.0,Everyone,2015-08-10,2015
tools,4.5,3356,,10000,Paid,2.95,Everyone,2018-02-17,2018
shopping,,1,9.3,100,Free,0.0,Everyone,2017-11-16,2017
game,3.8,555,44.0,100000,Free,0.0,Teen,2018-03-02,2018
game,4.4,13714,41.0,1000000,Free,0.0,Everyone 10+,2017-04-15,2017
game,4.3,240,65.0,50000,Free,0.0,Teen,2017-10-03,2017
family,4.7,143,4.4,1000,Paid,1.99,Everyone,2018-06-17,2018
family,3.9,35989,46.0,1000000,Free,0.0,Everyone,2015-08-07,2015
game,4.2,16237,23.0,500000,Free,0.0,Everyone,2015-12-23,2015
family,3.8,21149,30.0,1000000,Free,0.0,Everyone,2015-10-09,2015
family,4.3,95,28.0,10000,Free,0.0,Teen,2018-02-24,2018
family,3.8,20292,47.0,1000000,Free,0.0,Everyone,2015-05-24,2015
sports,4.2,140883,59.0,5000000,Free,0.0,Teen,2018-07-21,2018
lifestyle,4.5,16426,1.6,500000,Free,0.0,Everyone,2017-02-26,2017
family,4.2,32812,14.0,500000,Paid,2.99,Everyone,2018-04-10,2018
family,3.6,8091,43.0,1000000,Free,0.0,Everyone,2018-06-05,2018
game,4.0,48,4.1,1000,Paid,1.99,Everyone,2014-12-15,2014
health_and_fitness,,0,,10000,Free,0.0,Everyone,2018-08-01,2018
family,3.5,352,3.8,50000,Free,0.0,Everyone,2017-07-23,2017
game,4.4,30,47.0,5000,Free,0.0,Everyone,2018-07-02,2018
game,3.5,3048,24.0,500000,Free,0.0,Teen,2017-03-06,2017
game,4.1,101,31.0,10000,Free,0.0,Everyone,2017-03-14,2017
family,4.8,3136,2.7,100000,Free,0.0,Everyone,2018-06-27,2018
food_and_drink,4.4,467,7.3,100000,Free,0.0,Everyone,2018-07-01,2018
family,4.3,1216,59.0,500000,Free,0.0,Everyone 10+,2018-06-11,2018
family,4.0,34417,48.0,1000000,Free,0.0,Everyone,2018-08-06,2018
communication,4.2,5599,1.3,100000,Paid,2.9,Everyone,2018-07-02,2018
weather,4.4,5482,12.0,1000000,Free,0.0,Everyone,2018-08-07,2018
family,3.5,191,5.0,50000,Free,0.0,Everyone,2018-05-18,2018
personalization,4.3,1961,6.6,100000,Free,0.0,Everyone,2018-06-29,2018
travel_and_local,4.4,22776,55.0,1000000,Free,0.0,Everyone,2018-08-06,2018
video_players,4.7,316,2.8,10000,Free,0.0,Everyone,2014-07-04,2014
family,5.0,90,,1000,Free,0.0,Everyone,2017-08-11,2017
lifestyle,3.8,52,10.0,10000,Free,0.0,Everyone,2017-12-26,2017
events,5.0,3,30.0,500,Free,0.0,Everyone,2018-07-02,2018
social,4.8,725,3.7,10000,Free,0.0,Teen,2016-10-12,2016
family,4.9,107,18.0,10000,Free,0.0,Everyone,2016-04-03,2016
game,4.3,697805,7.4,50000000,Free,0.0,Everyone,2018-07-03,2018
family,,8,17.0,100,Free,0.0,Everyone,2018-02-11,2018
family,5.0,18,1.3,50,Free,0.0,Everyone,2018-02-13,2018
family,,3,3.7,5000,Free,0.0,Everyone,2016-10-20,2016
books_and_reference,4.9,122,26.0,5000,Free,0.0,Everyone,2016-04-10,2016
lifestyle,4.9,82,5.0,5000,Free,0.0,Everyone,2016-08-07,2016
tools,4.9,19,3.3,500,Free,0.0,Everyone,2018-06-15,2018
family,4.5,6,3.9,1000,Free,0.0,Everyone,2017-05-31,2017
family,,1,29.0,10,Free,0.0,Teen,2018-07-17,2018
family,4.5,28,5.6,1000,Free,0.0,Teen,2018-07-20,2018
family,5.0,10,3.0,10000,Free,0.0,Everyone,2017-06-26,2017
social,5.0,2,1.8,10,Free,0.0,Teen,2018-03-18,2018
family,3.0,1,5.8,100,Free,0.0,Teen,2018-07-21,2018
communication,,0,5.7,10,Free,0.0,Everyone,2018-07-27,2018
tools,,1,2.6,500,Free,0.0,Everyone,2018-05-12,2018
productivity,4.9,42,38.0,1000,Free,0.0,Everyone,2018-05-26,2018
productivity,5.0,43,6.2,500,Free,0.0,Everyone,2017-11-07,2017
medical,5.0,2,11.0,100,Free,0.0,Everyone,2018-05-23,2018
family,,11,1.5,1000,Free,0.0,Everyone,2017-01-08,2017
family,4.1,182363,62.0,10000000,Free,0.0,Everyone,2018-07-27,2018
family,,0,4.0,1000,Free,0.0,Everyone,2018-01-23,2018
family,4.1,35,3.1,50000,Free,0.0,Everyone,2017-06-25,2017
game,4.3,192374,56.0,10000000,Free,0.0,Everyone,2018-01-09,2018
photography,4.3,4871,30.0,1000000,Free,0.0,Everyone,2018-03-19,2018
tools,4.1,4234,1.9,1000000,Free,0.0,Everyone,2018-05-25,2018
family,4.7,3,2.0,1000,Free,0.0,Everyone,2017-08-10,2017
family,,2,4.5,1000,Free,0.0,Everyone,2018-03-20,2018
family,4.9,11,4.3,5000,Free,0.0,Everyone,2018-03-08,2018
photography,4.0,35725,9.9,1000000,Free,0.0,Everyone,2015-02-11,2015
family,5.0,4,2.0,100,Free,0.0,Everyone,2017-10-30,2017
family,5.0,4,2.3,500,Free,0.0,Everyone,2016-04-23,2016
travel_and_local,,0,29.0,1,Free,0.0,Everyone,2018-08-01,2018
family,4.6,49210,99.0,1000000,Free,0.0,Everyone 10+,2018-07-05,2018
social,4.2,17,5.1,1000,Free,0.0,Teen,2013-05-25,2013
lifestyle,3.7,6667,2.7,1000000,Free,0.0,Everyone,2018-04-02,2018
family,5.0,5,64.0,100,Free,0.0,Everyone,2018-01-19,2018
family,4.3,31705,49.0,5000000,Free,0.0,Everyone,2017-11-06,2017
family,4.0,94308,79.0,10000000,Free,0.0,Everyone,2016-12-25,2016
family,4.3,32405,47.0,1000000,Free,0.0,Everyone,2014-12-18,2014
food_and_drink,4.0,848,25.0,100000,Free,0.0,Everyone,2018-02-23,2018
family,4.0,751,49.0,10000,Paid,0.99,Everyone,2014-11-04,2014
travel_and_local,3.1,1563,36.0,100000,Free,0.0,Everyone,2018-05-24,2018
travel_and_local,3.4,595,22.0,100000,Free,0.0,Everyone,2016-01-18,2016
family,4.2,6133,7.0,100000,Free,0.0,Everyone,2015-10-01,2015
family,4.2,840,60.0,100000,Free,0.0,Everyone,2018-06-28,2018
news_and_magazines,4.1,8011,13.0,500000,Free,0.0,Everyone 10+,2018-06-13,2018
news_and_magazines,3.4,2436,,100000,Free,0.0,Everyone,2018-06-26,2018
news_and_magazines,,221,3.2,50000,Free,0.0,Teen,2017-10-16,2017
family,4.0,20421,31.0,1000000,Free,0.0,Teen,2015-08-20,2015
travel_and_local,,12,50.0,1000,Paid,1.99,Everyone,2016-05-30,2016
family,3.9,5933,60.0,1000000,Free,0.0,Everyone,2018-03-27,2018
family,4.8,36968,16.0,1000000,Free,0.0,Everyone,2017-11-03,2017
family,4.1,3654,25.0,100000,Free,0.0,Teen,2017-04-14,2017
family,4.3,323,3.6,10000,Free,0.0,Everyone,2018-05-08,2018
finance,4.3,4642,3.5,100000,Free,0.0,Everyone,2018-07-23,2018
family,4.4,23302,12.0,5000000,Free,0.0,Everyone,2018-03-24,2018
family,,0,,100000,Free,0.0,Everyone,2018-06-26,2018
travel_and_local,4.4,221,33.0,10000,Free,0.0,Everyone,2018-04-06,2018
game,4.5,1914,24.0,100000,Free,0.0,Everyone,2018-06-29,2018
tools,4.5,23805,4.1,1000000,Free,0.0,Everyone,2017-08-13,2017
game,4.8,526595,49.0,10000000,Free,0.0,Everyone 10+,2018-06-26,2018
weather,4.4,279917,,10000000,Free,0.0,Everyone,2018-07-18,2018
finance,4.5,4254,3.2,100000,Free,0.0,Everyone,2017-08-29,2017
sports,4.6,161423,73.0,5000000,Free,0.0,Everyone,2018-08-01,2018
family,4.6,834,22.0,100000,Free,0.0,Everyone,2018-03-15,2018
tools,4.5,313,4.4,10000,Paid,1.97,Everyone,2015-03-29,2015
game,,2536,32.0,100000,Free,0.0,Everyone,2016-10-02,2016
weather,4.2,67854,,5000000,Free,0.0,Everyone,2018-08-02,2018
game,4.4,18652,63.0,100000,Paid,2.99,Everyone,2018-07-04,2018
books_and_reference,4.2,87919,,10000000,Free,0.0,Teen,2018-05-28,2018
lifestyle,4.7,56197,15.0,1000000,Free,0.0,Everyone,2018-08-06,2018
finance,4.5,80904,16.0,5000000,Free,0.0,Everyone,2018-07-05,2018
maps_and_navigation,4.2,207440,6.4,10000000,Free,0.0,Everyone,2018-07-23,2018
medical,4.5,2923,25.0,100000,Paid,24.99,Everyone,2018-05-25,2018
game,4.2,93608,,10000000,Free,0.0,Everyone,2018-02-09,2018
family,4.7,244797,52.0,5000000,Free,0.0,Teen,2018-07-30,2018
game,4.1,7904,21.0,500000,Free,0.0,Everyone 10+,2016-10-26,2016
personalization,4.1,3175,2.3,500000,Free,0.0,Everyone,2018-04-06,2018
game,4.6,1123190,,10000000,Free,0.0,Teen,2018-08-07,2018
game,4.4,1218,15.0,500000,Free,0.0,Everyone 10+,2018-03-06,2018
family,4.5,49381,6.8,1000000,Free,0.0,Everyone,2018-06-25,2018
game,3.8,2102,40.0,100000,Free,0.0,Everyone 10+,2015-09-11,2015
game,3.9,7972,88.0,500000,Free,0.0,Teen,2017-08-12,2017
game,3.5,4416,59.0,500000,Free,0.0,Teen,2017-01-18,2017
game,3.8,3543,,1000000,Free,0.0,Teen,2018-03-10,2018
personalization,4.2,35,24.0,1000,Paid,3.99,Everyone,2016-04-02,2016
game,4.6,190274,46.0,5000000,Free,0.0,Everyone,2018-07-09,2018
family,3.7,2850,39.0,500000,Free,0.0,Everyone,2018-02-09,2018
family,4.4,7006,6.9,1000000,Free,0.0,Everyone,2016-10-23,2016
game,3.6,12846,14.0,1000000,Free,0.0,Teen,2017-12-29,2017
family,3.4,2714,52.0,500000,Free,0.0,Mature 17+,2017-11-19,2017
game,4.0,21,14.0,5000,Paid,0.99,Everyone,2017-09-10,2017
game,4.3,6143,37.0,100000,Free,0.0,Teen,2018-07-25,2018
sports,4.3,91035,,5000000,Free,0.0,Everyone,2018-08-04,2018
game,4.5,32831,24.0,500000,Free,0.0,Teen,2017-05-12,2017
family,4.4,2941,28.0,100000,Free,0.0,Teen,2018-07-31,2018
game,4.5,197979,,1000000,Free,0.0,Teen,2018-08-07,2018
game,4.1,2208,4.4,500000,Free,0.0,Everyone,2018-05-24,2018
game,4.4,1986068,52.0,50000000,Free,0.0,Teen,2018-07-25,2018
game,4.3,71468,51.0,1000000,Free,0.0,Teen,2018-06-12,2018
game,4.5,910051,76.0,10000000,Free,0.0,Teen,2018-08-02,2018
family,4.5,6673,4.4,500000,Free,0.0,Everyone,2016-09-23,2016
sports,4.2,277939,,5000000,Free,0.0,Mature 17+,2018-08-02,2018
game,4.5,114479,26.0,5000000,Free,0.0,Teen,2017-12-20,2017
game,4.3,1489,67.0,100000,Free,0.0,Teen,2018-05-13,2018
game,4.1,8608,46.0,500000,Free,0.0,Teen,2018-05-17,2018
game,4.6,14989,78.0,500000,Free,0.0,Teen,2018-07-06,2018
sports,4.3,7107,33.0,100000,Free,0.0,Everyone,2015-12-16,2015
game,4.0,127831,26.0,10000000,Free,0.0,Teen,2017-12-20,2017
tools,4.4,211308,,10000000,Free,0.0,Everyone,2018-08-02,2018
game,4.4,382100,,10000000,Free,0.0,Teen,2018-07-11,2018
family,,1317,60.0,100000,Free,0.0,Everyone,2018-04-22,2018
sports,4.6,200,3.0,1000,Paid,2.49,Everyone,2018-08-02,2018
game,4.6,291941,90.0,10000000,Free,0.0,Everyone 10+,2018-07-27,2018
game,4.3,187200,28.0,10000000,Free,0.0,Teen,2018-07-31,2018
game,4.3,246538,60.0,5000000,Free,0.0,Teen,2018-03-06,2018
game,4.2,177542,40.0,10000000,Free,0.0,Everyone,2016-05-02,2016
sports,4.5,36255,25.0,1000000,Free,0.0,Everyone,2018-08-01,2018
family,4.0,26202,41.0,1000000,Free,0.0,Teen,2018-05-05,2018
family,4.6,750321,,10000000,Free,0.0,Everyone,2018-08-07,2018
books_and_reference,4.5,454412,,10000000,Free,0.0,Everyone,2018-05-18,2018
family,3.8,6577,13.0,1000000,Free,0.0,Everyone,2017-07-23,2017
game,4.3,711719,,10000000,Free,0.0,Everyone,2018-07-11,2018
news_and_magazines,4.3,47069,,5000000,Free,0.0,Everyone 10+,2018-06-25,2018
books_and_reference,4.9,922752,,10000000,Free,0.0,Everyone,2018-06-15,2018
family,4.0,7243,42.0,1000000,Free,0.0,Everyone,2016-12-06,2016
tools,4.5,57076,35.0,100000,Paid,4.49,Everyone,2018-07-24,2018
family,4.1,200214,18.0,10000000,Free,0.0,Everyone,2018-08-06,2018
family,4.5,7881,53.0,500000,Free,0.0,Everyone,2018-05-06,2018
communication,4.2,44233,31.0,10000000,Free,0.0,Everyone,2018-07-02,2018
news_and_magazines,4.4,291901,4.3,10000000,Free,0.0,Mature 17+,2018-07-20,2018
tools,4.4,121304,,10000000,Free,0.0,Everyone,2018-03-11,2018
family,4.0,5118,11.0,1000000,Free,0.0,Everyone,2018-03-02,2018
tools,4.3,24175,8.5,5000000,Free,0.0,Everyone,2015-10-30,2015
family,4.3,207294,21.0,10000000,Free,0.0,Everyone 10+,2018-08-01,2018
game,4.4,135739,,5000000,Free,0.0,Everyone,2018-08-07,2018
productivity,4.4,162831,43.0,5000000,Free,0.0,Everyone,2018-08-01,2018
family,4.0,10773,10.0,1000000,Free,0.0,Everyone,2017-11-29,2017
family,4.7,61600,3.4,1000000,Free,0.0,Everyone,2018-02-24,2018
sports,4.2,75566,,5000000,Free,0.0,Everyone,2018-07-23,2018
game,4.5,1375988,15.0,50000000,Free,0.0,Everyone,2018-06-07,2018
books_and_reference,4.1,364452,7.1,10000000,Free,0.0,Everyone,2018-07-11,2018
books_and_reference,4.4,384368,,10000000,Free,0.0,Everyone,2018-08-04,2018
books_and_reference,4.1,71328,11.0,5000000,Free,0.0,Everyone,2017-06-11,2017
finance,4.3,95,1.5,10000,Free,0.0,Everyone,2018-06-05,2018
business,3.5,13,21.0,1000,Free,0.0,Teen,2017-09-20,2017
health_and_fitness,4.7,416,34.0,10000,Paid,6.99,Everyone,2018-07-02,2018
communication,,0,11.0,10,Free,0.0,Everyone,2018-02-21,2018
business,2.6,13,8.9,1000,Free,0.0,Everyone,2016-10-20,2016
business,4.2,8,19.0,100,Free,0.0,Teen,2018-04-25,2018
social,,1,4.2,10,Free,0.0,Teen,2017-06-21,2017
business,,0,1.1,100,Free,0.0,Everyone,2013-04-05,2013
business,,0,11.0,10,Free,0.0,Teen,2018-06-21,2018
business,,0,14.0,50,Free,0.0,Teen,2017-12-04,2017
health_and_fitness,,1,,100,Free,0.0,Everyone,2015-09-12,2015
business,,1,30.0,10,Free,0.0,Everyone,2018-01-04,2018
health_and_fitness,,15,24.0,1000,Paid,4.99,Everyone,2018-07-23,2018
business,,0,518.0,10,Free,0.0,Everyone,2014-08-25,2014
events,5.0,1,,10,Free,0.0,Everyone,2018-05-15,2018
business,,0,6.3,10,Free,0.0,Everyone,2017-09-27,2017
lifestyle,4.3,102,41.0,10000,Free,0.0,Everyone,2016-11-24,2016
lifestyle,,0,18.0,10,Free,0.0,Everyone,2017-01-17,2017
business,,0,5.2,50,Free,0.0,Teen,2018-02-06,2018
family,,0,6.7,1,Free,0.0,Everyone,2018-07-19,2018
business,,0,3.1,50,Free,0.0,Everyone,2015-07-01,2015
business,,0,2.0,10,Free,0.0,Everyone,2018-01-17,2018
family,4.4,15105,36.0,1000000,Free,0.0,Everyone,2018-06-11,2018
family,4.3,34514,60.0,5000000,Free,0.0,Everyone,2018-07-20,2018
family,,0,74.0,100,Paid,1.99,Everyone,2018-01-25,2018
travel_and_local,,4,11.0,100,Free,0.0,Everyone,2017-06-04,2017
family,4.1,288606,92.0,10000000,Free,0.0,Everyone,2018-05-08,2018
family,,1,83.0,100,Paid,2.49,Everyone,2018-03-05,2018
family,4.3,151374,54.0,10000000,Free,0.0,Everyone,2018-06-05,2018
family,4.5,2062,42.0,500000,Free,0.0,Everyone,2018-06-14,2018
finance,,1,23.0,100,Free,0.0,Everyone,2018-03-16,2018
family,4.6,6231,31.0,1000000,Free,0.0,Everyone,2018-07-13,2018
family,4.6,50060,98.0,1000000,Free,0.0,Everyone,2018-08-07,2018
family,4.7,188740,69.0,1000000,Paid,1.99,Everyone,2018-07-05,2018
books_and_reference,,14,754.0,500,Paid,0.99,Everyone,2013-10-07,2013
family,4.3,1574546,37.0,50000000,Free,0.0,Everyone,2018-07-27,2018
family,4.2,23292,20.0,1000000,Free,0.0,Everyone,2017-09-19,2017
family,4.5,43852,77.0,10000000,Free,0.0,Everyone,2018-07-19,2018
family,4.3,13330,73.0,1000000,Free,0.0,Everyone,2018-05-24,2018
family,4.5,46369,33.0,10000000,Free,0.0,Everyone,2018-07-13,2018
tools,3.5,1960,2.7,1000000,Free,0.0,Everyone,2018-08-04,2018
game,4.3,2178,57.0,500000,Free,0.0,Everyone,2018-03-28,2018
family,4.6,29155,83.0,1000000,Free,0.0,Everyone,2018-07-26,2018
family,4.5,2200,73.0,1000000,Free,0.0,Everyone,2018-07-23,2018
family,4.3,1842381,,50000000,Free,0.0,Teen,2018-07-31,2018
family,4.4,1516,44.0,50000,Paid,2.99,Everyone,2017-11-27,2017
finance,,2,2.8,100,Free,0.0,Everyone,2018-03-22,2018
productivity,,4,13.0,100,Free,0.0,Everyone,2018-06-21,2018
business,,3,2.1,100,Free,0.0,Everyone,2015-11-13,2015
family,3.4,9,28.0,500,Free,0.0,Everyone,2016-09-28,2016
medical,4.3,267,2.3,50000,Free,0.0,Everyone,2018-07-08,2018
communication,3.8,4,892.0,100,Free,0.0,Everyone,2018-07-16,2018
family,4.5,144,70.0,1000,Paid,2.99,Teen,2018-01-26,2018
productivity,,9,2.3,10,Free,0.0,Everyone,2018-07-26,2018
events,,0,20.0,100,Free,0.0,Everyone,2017-10-13,2017
family,,0,,50,Paid,1.99,Everyone,2018-07-16,2018
lifestyle,5.0,2,8.8,100,Free,0.0,Everyone,2017-01-14,2017
lifestyle,4.9,18,24.0,1000,Free,0.0,Everyone,2018-03-28,2018
tools,,0,21.0,100,Free,0.0,Everyone,2018-06-26,2018
medical,,4,15.0,100,Paid,0.99,Everyone,2018-02-10,2018
family,5.0,3,154.0,50,Free,0.0,Everyone,2018-03-26,2018
lifestyle,,54,21.0,5000,Free,0.0,Teen,2018-03-28,2018
tools,,9,4.8,100,Free,0.0,Everyone,2018-05-15,2018
game,4.2,5449,20.0,500000,Free,0.0,Everyone 10+,2016-09-13,2016
game,4.3,5731,31.0,1000000,Free,0.0,Mature 17+,2018-01-02,2018
game,4.4,11023,16.0,100000,Paid,3.99,Teen,2018-01-26,2018
medical,2.3,11,12.0,500,Free,0.0,Everyone,2018-07-12,2018
books_and_reference,4.7,14,27.0,1000,Free,0.0,Everyone,2018-03-05,2018
